1317 9
0 0 0 1 0 0 1 0 0 Xanthoparmelia_stenophylla
0 0 0 1 0 1 1 1 1 Xylographa_parallela
0 0 0 1 1 1 1 1 1 Leciophysma_furfurascens
0 0 0 1 0 0 1 0 0 Myriotrema_olivaceum
0 0 0 1 0 0 1 0 0 Circinaria_emiliae
0 0 0 1 0 0 1 0 0 Graphis_implicata
0 0 0 0 0 0 1 0 0 Lobaria_macaronesica
0 0 0 1 1 0 1 0 0 Stereocaulon_tornense
0 0 0 1 0 1 1 1 1 Pertusaria_ophthalmiza
0 0 0 1 1 1 1 1 1 Tuckermannopsis_chlorophylla
0 0 0 1 0 0 1 0 0 Hypotrachyna_imbricatula
1 1 1 1 1 1 0 1 1 Lecidella_elaeochroma
0 0 0 1 0 0 1 0 0 Sarcographa_ramificans
1 1 1 1 1 1 1 1 1 Bilimbia_sabuletorum_0
0 0 0 1 0 0 1 0 0 Cetraria_aculeata
0 0 0 1 1 0 0 0 0 Peltigera_retifoveata
1 1 1 1 1 0 1 0 0 Nephroma_arcticum
0 0 0 1 0 0 1 0 0 Ocellularia_sp
0 0 0 1 0 1 1 1 1 Pseudocyphellaria_divulsa
0 0 0 1 0 0 1 0 0 Sulcaria_sulcata
0 0 0 1 0 1 0 1 1 Melanohalea_subelegantula
1 1 1 1 1 1 1 1 1 Squamarina_cartilaginea
0 0 0 1 1 1 1 1 1 Bacidia_rosella
1 1 1 0 1 1 1 1 1 Lecanora_conizaeoides_1
1 1 1 0 1 0 1 0 0 Lecanora_conizaeoides_0
0 0 0 0 0 0 1 0 0 Lobaria_immixta
0 0 0 1 0 0 1 0 0 Fellhanera_subtilis
0 0 0 1 1 0 0 0 0 Peltigera_hydrothyria
1 1 1 1 0 1 1 1 1 Ramalina_complanata_1
0 0 0 1 0 1 1 1 1 Xanthoparmelia_azaniensis
0 0 0 1 1 0 1 0 0 Caloplaca_furax
0 0 0 1 0 0 1 0 0 Lathagrium_auriforme
0 0 0 1 0 1 1 1 1 Usnea_trachycarpa
0 0 0 1 1 1 1 1 1 Caloplaca_gomerana_1
0 0 0 1 0 0 1 0 0 Mycobilimbia_carneoalbida
0 0 0 1 0 1 1 1 1 Parmelinopsis_horrescens
0 0 0 1 0 0 1 0 0 Lecidea_atrosanguinea
1 1 1 0 0 0 1 0 0 Gyalecta_flotowii
0 0 0 1 1 0 1 0 0 Xanthomendoza_borealis
0 0 0 0 1 0 1 0 0 Tornabea_scutellifera_0
0 0 0 1 1 1 0 1 1 Tornabea_scutellifera_1
0 0 0 1 1 1 1 1 1 Caloplaca_chilensis
1 1 1 1 1 1 1 1 0 Leptogium_cyanescens
0 0 0 1 1 1 1 1 1 Ochrolechia_parella
1 1 1 1 1 0 0 0 0 Rhizocarpon_disporum
0 0 0 1 1 1 1 1 1 Flavopunctelia_faventior_1
0 0 0 1 0 1 1 1 1 Parmelinopsis_neodamaziana
0 0 0 1 1 0 1 0 0 Ochrolechia_balcanica
1 1 1 1 1 1 1 1 1 Peltigera_degenii
0 0 0 1 0 0 1 0 0 Umbilicaria_africana
0 0 0 1 0 0 1 0 0 Pertusaria_rhodiensis
0 0 0 1 1 1 0 1 1 Protoblastenia_rupestris
0 0 0 1 0 0 1 0 0 Parmelina_pastillifera
1 1 1 1 1 1 1 1 1 Umbilicaria_muelhenbergii_1
0 0 0 1 0 1 1 1 1 Melanelia_stygia
1 1 1 1 1 1 1 1 1 Rinodina_tephraspis
0 0 0 1 0 0 1 0 0 Xylopsora_friesii
1 1 1 1 1 1 1 1 1 Stereocaulon_paschale_0
0 0 0 1 0 0 1 0 0 Stereocaulon_intermedium
0 0 0 1 1 1 0 1 1 Protoblastenia_szaferi
0 0 0 1 1 1 1 1 1 Letrouitia_vulpina
0 0 0 1 1 0 1 0 0 Lecidea_auriculata
0 0 0 1 1 0 1 0 0 Psilolechia_lucida_1
0 0 0 1 1 1 1 1 1 Psilolechia_lucida_0
0 0 0 1 0 0 1 0 0 Varicellaria_rhodocarpa_1
0 0 0 1 1 0 1 0 0 Varicellaria_rhodocarpa_0
1 1 1 0 1 1 1 1 1 Hypotrachyna_caraccensis
1 1 1 1 1 1 1 1 1 Bryoria_trichodes_0
0 0 0 1 1 0 1 0 0 Umbilicaria_lyngei
0 0 0 1 0 0 1 0 0 Pertusaria_cf_amara
0 0 0 1 0 0 1 0 0 Sticta_weigelii
0 0 0 1 0 0 1 0 0 Umbilicaria_crustulosa
0 0 0 1 0 0 1 0 0 Leptogium_austroamericanum
1 1 1 1 1 0 1 0 0 Arctoparmelia_separata
1 1 1 1 1 1 1 1 1 Icmadophila_ericetorum_0
0 0 0 1 0 0 1 0 0 Absconditella_sp
0 0 0 1 1 0 1 0 0 Icmadophila_ericetorum_2
0 0 0 1 1 1 1 1 1 Xanthoria_aureola
0 0 0 1 1 0 0 0 0 Candelariella_terrigena_1
1 1 1 1 1 1 0 1 1 Candelariella_terrigena_0
0 0 0 1 0 1 1 1 1 Montanelia_disjuncta
0 0 0 1 1 1 1 1 1 Fulgensia_fulgens
0 0 0 1 0 1 1 1 1 Ricasolia_virens
0 0 0 0 0 0 1 0 0 Absconditella_lignicola
0 0 0 0 1 0 1 0 0 Astrochapsa_pseudophlyctis
1 1 1 0 1 0 0 0 0 Stereocaulon_rivulorum
0 0 0 1 0 1 1 1 1 Flavoparmelia_springtonensis
1 1 1 0 0 0 1 0 0 Ostropa_barbara_1
0 0 0 1 0 1 1 1 1 Pseudoleptogium_diffractum
0 0 0 1 0 0 1 0 0 Parmotrema_hypoleucinum
0 0 0 1 1 0 1 0 0 Xanthomendoza_montana
0 0 0 1 1 0 1 0 0 Coccotrema_coccophorum
0 0 0 1 1 1 1 1 1 Placynthiella_icmalea_
0 0 0 1 0 1 1 1 1 Parmotrema_crinitum
0 0 0 1 1 0 1 0 0 Pleurosticta_acetabulum_1
1 1 1 0 0 0 1 0 0 Acarospora_molybdina
0 0 0 1 0 1 0 1 1 Trapeliopsis_pseudogranulosa
0 0 0 1 0 0 1 0 0 Fuscidea_cyathoides
1 1 1 1 1 0 1 0 0 Ionaspis_lacustris_0
0 0 0 1 0 0 1 0 0 Ionaspis_lacustris_1
1 1 1 1 1 0 1 0 0 Ionaspis_lacustris_2
1 1 1 1 1 0 1 0 0 Gyalecta_hypoleuca
1 1 1 1 1 1 1 1 1 Lecanora_contractula
0 0 0 1 1 0 1 0 0 Speerschneidera_euploca
0 0 0 0 0 1 1 1 1 Xanthoparmelia_loxodes_1
0 0 0 1 0 0 1 0 0 Xanthoparmelia_loxodes_0
0 0 0 1 1 1 1 1 1 Massjukiella_polycarpa_1
0 0 0 1 0 0 1 0 0 Parmelina_coleae
0 0 0 1 0 0 1 0 0 Parmostictina_mallota
0 0 0 1 1 0 1 0 0 Caloplaca_coronata
0 0 0 1 0 0 1 0 0 Massalongia_carnosa_2
0 0 0 1 0 0 1 0 0 Pertusaria_hymenea
0 0 0 1 0 0 1 0 0 Lecanora_carpinea
0 0 0 1 0 0 1 0 0 Cetrariella_delisei
0 0 0 1 0 0 1 0 0 Ramboldia_russula
0 0 0 1 0 0 1 0 0 Collema_subnigrescens
1 1 1 1 0 1 1 1 1 Lecania_atrynoides
0 0 0 1 0 0 1 0 0 Remotrachyna_crenata
0 0 0 1 1 0 1 0 0 Psoroma_hypnorum
0 0 0 1 1 0 1 0 0 Sticta_hypochroa
0 0 0 1 0 1 1 1 1 Pannoparmelia_angustata
0 0 0 1 0 0 1 0 0 Cladia_dumicola
0 0 0 1 1 0 1 0 0 Bacidina_californica
0 0 0 1 1 1 1 1 1 Cornicularia_normoerica
0 0 0 1 0 1 1 1 1 Candelariella_aurella
0 0 0 1 0 0 1 0 0 Xanthoparmelia_norcapnodes
1 1 1 0 0 0 1 0 0 Lecania_chlorotiza
0 0 0 1 1 0 1 0 0 Scytinium_gelatinosum
0 0 0 1 0 0 1 0 0 Physconia_grisea
0 0 0 1 0 1 1 1 1 Thelotrema_subtile_0
1 1 1 0 0 0 1 0 0 Lecania_turicensis
0 0 0 1 0 0 1 0 0 Thelotrema_nureliyum
1 1 1 0 0 0 1 0 0 Lecania_aipospila
0 0 0 1 0 0 1 0 0 Thelotrema_diplotrema
0 0 0 1 0 0 1 0 0 Rhizoplaca_melanophthalma
1 1 1 1 0 1 1 1 1 Loxospora_ochrophaea
1 1 1 1 0 0 1 0 0 Leptogium_furfuraceum
0 0 0 1 0 0 1 0 0 Allographa_cinerea
0 0 0 1 1 1 1 1 1 Trapeliopsis_granulosa_1
0 0 0 1 0 0 1 0 0 Ocellularia_profunda_0
0 0 0 1 0 0 1 0 0 Aspicilia_laevata
1 1 1 1 0 0 1 0 0 Cryptodiscus_foveolaris
0 0 0 1 1 1 1 1 1 Trapeliopsis_granulosa_0
0 0 0 1 0 1 1 1 1 Nelsenium_usnicum
1 1 1 0 0 0 1 0 0 Bilimbia_lobulata
0 0 0 1 1 1 1 1 1 Flavoparmelia_caperata
0 0 0 1 1 0 1 0 0 Fuscopannaria_ignobilis
0 0 0 1 1 1 1 1 1 Placopsis_gelida
0 0 0 0 0 0 1 0 0 Gyalidea_fritzei
0 0 0 1 0 0 1 0 0 Sagedia_zonata
0 0 0 1 0 0 1 0 0 Xanthoparmelia_subspodochroa
0 0 0 1 1 0 0 0 0 Peltigera_polydactyloides
0 0 0 1 0 0 1 0 0 Bacidina_choloroticula
0 0 0 1 1 0 1 0 0 Nephromopsis_ahtii
0 0 0 1 0 0 1 0 0 Lobothallia_recedens
0 0 0 1 0 0 1 0 0 Platygramme_australiensis
0 0 0 1 0 0 1 0 0 Flavoparmelia_baltimorensis_0
1 1 1 1 1 1 1 1 1 Flavoparmelia_baltimorensis_1
0 0 0 0 1 1 1 1 1 Lecanora_sp
1 1 1 1 1 0 1 0 0 Acarospora_bullata_0
0 0 0 1 0 1 1 1 1 Trapeliopsis_flexuosa_1
0 0 0 1 1 1 1 1 1 Trapeliopsis_flexuosa_0
0 0 0 1 0 0 1 0 0 Japewia_tornoensis
0 0 0 1 1 0 0 0 0 Porpidia_macrocarpa
0 0 0 1 1 1 1 1 1 Stereocaulon_tomentosum
1 1 1 1 0 1 1 1 1 Candelaria_concolor_0
0 0 0 1 1 1 1 1 1 Pseudephebe_pubescens_1
1 1 1 1 1 1 1 1 1 Cladonia_caroliniana
0 0 0 1 1 0 1 0 0 Pseudephebe_pubescens_0
0 0 0 1 0 0 1 0 0 Anzia_colpodes_0
1 1 1 1 1 1 1 1 1 Myelochroa_aurulenta_0
1 1 1 0 0 0 1 0 0 Carestiella_socia
1 1 1 1 1 0 1 0 0 Fissurina_insidiosa
1 1 1 1 1 1 1 1 1 Parmotrema_austrosinense
0 0 0 1 0 0 1 0 0 Mycobilimbia_berengeriana
1 1 1 1 1 1 1 1 1 Pertusaria_dactylina
0 0 0 1 0 0 1 0 0 Leptogium_brebissonii
0 0 0 1 0 1 1 1 1 Megaloblastenia_marginiflexa
0 0 0 1 0 0 1 0 0 Lecidea_cyrtidia
0 0 0 1 1 1 1 1 1 Byssoloma_leucoblepharum
0 0 0 1 1 1 0 1 1 Caloplaca_cf._squamosa
