627 29
0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 Passeriformes-oscines_Sturnidae_Onychognathus_tenuirostris
1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 Psittaciformes_Psittacidae_Aratinga_solstitialis
1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Meliphagidae_Phylidonyris_niger
0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 Passeriformes-oscines_Sturnidae_Sarcops_calvus
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 Passeriformes-oscines_Leiothrichidae_Garrulax_chinensis
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 Passeriformes-oscines_Acanthizidae_Calamanthus_campestris
0 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 1 1 1 Passeriformes-oscines_Ploceidae_Ploceus_cucullatus
1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Pelecaniformes_Threskiornithidae_Nipponia_nippon
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Pachycephalidae_Pachycephala_caledonica
1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Anseriformes_Anatidae_Nomonyx_dominicus
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 Passeriformes-oscines_Turdidae_Turdus_maranonicus
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Charadriiformes_Scolopacidae_Limnodromus_griseus
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 Passeriformes-oscines_Muscicapidae_Vauriella_goodfellowi
0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 Passeriformes-oscines_Parulidae_Basileuterus_tristriatus
0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Columbiformes_Columbidae_Phapitreron_leucotis
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Psittaciformes_Psittacidae_Neophema_chrysostoma
0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 1 0 Passeriformes-oscines_Sturnidae_Lamprotornis_caudatus
0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 Psittaciformes_Psittacidae_Barnardius_zonarius
1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Meliphagidae_Phylidonyris_novaehollandiae
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Emberizidae_Camarhynchus_psittacula
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Pomatostomidae_Pomatostomus_ruficeps
0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Rhinocryptidae_Scytalopus_canus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Procellariiformes_Diomedeidae_Diomedea_amsterdamensis_NCC
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 Passeriformes-suboscines_Tyrannidae_Gubernetes_yetapa
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Piciformes_Picidae_Colaptes_campestris
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Thraupidae_Tangara_labradorides
0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 1 0 0 0 Passeriformes-oscines_Pachycephalidae_Pitohui_cristatus
1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 Psittaciformes_Psittacidae_Orthopsittaca_manilata
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Musophagiformes_Musophagidae_Tauraco_corythaix
0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Accipitriformes_Accipitridae_Ichthyophaga_ichthyaetus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Furnariidae_Cranioleuca_antisiensis
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Monarchidae_Clytorhynchus_hamlini
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 Apodiformes_Trochilidae_Chalcostigma_stanleyi
0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Ploceidae_Euplectes_hartlaubi
0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 Passeriformes-oscines_Fringillidae_Spinus_siemiradzkii
0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 Coraciiformes_Momotidae_Momotus_momota
1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-oscines_Meliphagidae_Lichmera_alboauricularis
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Piciformes_Lybiidae_Pogoniulus_atroflavus
1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Gruiformes_Rallidae_Porzana_tabuensis
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Bucerotiformes_Bucerotidae_Ceratogymna_subcylindrica
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 Passeriformes-oscines_Timaliidae_Pomatorhinus_hypoleucos
0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 Passeriformes-oscines_Muscicapidae_Muscicapa_infuscata
0 0 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 Passeriformes-oscines_Sturnidae_Lamprotornis_iris
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Apodiformes_Trochilidae_Calliphlox_mitchellii_SYN
1 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 Suliformes_Phalacrocoracidae_Phalacrocorax_pelagicus
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 Passeriformes-suboscines_Tyrannidae_Anairetes_fernandezianus
0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 Gruiformes_Rallidae_Fulica_ardesiaca
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 Passeriformes-suboscines_Calyptomenidae_Smithornis_capensis
0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 Passeriformes-suboscines_Pittidae_Pitta_baudii
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 Passeriformes-suboscines_Tyrannidae_Fluvicola_pica
