136 6
0 0 1 0 0 0 Eucalyptus_acies
0 0 1 0 0 0 Eucalyptus_alba
0 0 1 0 0 0 Eucalyptus_albens
0 0 1 0 0 0 Eucalyptus_amygdalina
0 0 1 0 0 0 Eucalyptus_aquilina
0 0 1 0 0 0 Eucalyptus_arenacea
0 0 1 0 0 0 Eucalyptus_aromaphloia
0 0 1 1 0 1 Eucalyptus_baileyana
0 0 1 1 0 1 Eucalyptus_brachyandra
0 0 1 0 0 0 Eucalyptus_brassiana
0 0 1 0 0 0 Eucalyptus_brockwayi
0 0 1 0 0 0 Eucalyptus_buprestium
0 0 1 1 0 1 Eucalyptus_camaldulensis
0 0 1 0 0 0 Eucalyptus_cladocalyx
0 0 1 0 0 1 Eucalyptus_cloeziana
1 0 1 0 0 0 Eucalyptus_coccifera
0 0 1 0 0 0 Eucalyptus_conglomerata
0 0 1 0 0 0 Eucalyptus_coolabah
0 0 1 0 0 1 Eucalyptus_cordata
0 0 1 0 0 0 Eucalyptus_cornuta
0 0 1 0 0 0 Eucalyptus_cosmophylla
0 0 1 0 0 0 Eucalyptus_crebra
0 0 1 0 0 0 Eucalyptus_croajingolensis
0 0 1 1 0 1 Eucalyptus_curtisii
0 0 1 0 0 0 Eucalyptus_dalrympleana
1 0 1 1 0 1 Eucalyptus_deglupta
0 0 1 0 0 0 Eucalyptus_delegatensis
0 0 1 1 0 1 Eucalyptus_diversicolor
0 0 1 0 0 1 Eucalyptus_diversifolia
0 0 1 0 0 0 Eucalyptus_dives
0 0 1 0 0 0 Eucalyptus_dundasii
0 0 1 0 0 0 Eucalyptus_dunnii
0 0 1 0 0 0 Eucalyptus_elata
0 0 1 0 0 1 Eucalyptus_erythrocorys
0 0 1 0 0 0 Eucalyptus_eudesmioides
0 0 1 0 0 0 Eucalyptus_exilis
0 0 1 0 0 0 Eucalyptus_falcata
0 0 1 0 0 0 Eucalyptus_fraxinoides
0 0 1 0 0 0 Eucalyptus_gamophylla
0 0 1 0 0 0 Eucalyptus_glaucescens
0 0 1 0 0 0 Eucalyptus_glaucina
0 0 1 0 0 0 Eucalyptus_globoidea
0 0 1 1 1 1 Eucalyptus_globulus
0 0 1 0 0 0 Eucalyptus_gomphocephala
0 0 1 0 0 0 Eucalyptus_gongylocarpa
0 0 1 0 1 0 Eucalyptus_grandis
0 0 1 1 0 1 Eucalyptus_guilfoylei
0 0 1 0 0 0 Eucalyptus_gunnii
0 0 1 1 0 0 Eucalyptus_haemastoma
0 0 1 0 0 0 Eucalyptus_hallii
0 0 1 0 0 0 Eucalyptus_houseana
0 0 1 1 0 1 Eucalyptus_howittiana
0 0 1 0 0 0 Eucalyptus_insularis
0 0 1 1 0 1 Eucalyptus_jacksonii
0 0 1 1 0 1 Eucalyptus_kitsoniana
0 0 1 0 0 0 Eucalyptus_lacrimans
0 0 1 0 0 0 Eucalyptus_lansdowneana
0 0 1 0 0 0 Eucalyptus_latisinensis
1 1 0 0 1 0 Eucalyptus_lehmannii
0 0 1 0 0 0 Eucalyptus_leucophloia
0 0 1 0 0 0 Eucalyptus_leucoxylon
0 0 1 0 0 0 Eucalyptus_lockyeri
0 0 1 0 0 0 Eucalyptus_longifolia
0 0 1 1 0 0 Eucalyptus_loxophleba
0 0 1 0 0 0 Eucalyptus_lucasii
0 0 1 0 0 0 Eucalyptus_marginata
0 0 1 0 0 0 Eucalyptus_megacarpa
0 0 1 1 1 0 Eucalyptus_melliodora
0 0 1 0 0 0 Eucalyptus_michaeliana
