106 4
0 1 0 0 Syzygium_diospyrifolium
0 1 1 0 Syzygium_erythrocalyx
0 1 1 0 Syzygium_branderhorstii
0 1 0 0 Syzygium_grande
0 1 1 0 Syzygium_divaricatum
0 1 1 0 Syzygium_crebrinerve
0 1 1 0 Syzygium_nervosum
0 1 0 0 Syzygium_alatoramulum
0 1 1 0 Syzygium_amplifolium
0 1 0 0 Syzygium_antisepticum
0 1 1 0 Syzygium_tetrapterum
0 1 1 0 Syzygium_bungadinnia
0 1 0 0 Syzygium_papyraceum
0 1 1 0 Syzygium_floribundum
0 1 1 0 Syzygium_australe
0 1 0 0 Syzygium_kuranda
0 1 1 0 Syzygium_austrocaledonicum
0 0 1 0 Syzygium_wilsonii
0 1 1 0 Syzygium_purpureum
0 1 1 0 Syzygium_lateriflorum
0 1 1 0 Syzygium_acre
0 1 1 0 Syzygium_ingens
0 1 1 0 Syzygium_arboreum
0 1 0 0 Syzygium_argyropedicum
0 1 1 0 Syzygium_graveolens
0 0 1 0 Syzygium_buettnerianum
0 1 1 0 Syzygium_cordatum
0 0 1 0 Syzygium_kuebiniense
0 1 1 0 Syzygium_francisii
0 1 1 1 Syzygium_smithii
0 1 1 0 Syzygium_tierneyanum
0 1 1 0 Syzygium_ngoyense
0 1 1 0 Syzygium_hancei
0 1 1 0 Syzygium_monimioides
0 1 1 0 Syzygium_multipetalum
0 1 1 0 Syzygium_aromaticum
0 1 0 0 Syzygium_armstrongii
0 1 1 0 Syzygium_unipunctatum
0 1 1 0 Syzygium_wesa
0 1 1 0 Syzygium_laxeracemosum
0 1 1 0 Syzygium_moorei
0 0 1 0 Syzygium_rehderianum
0 1 1 0 Syzygium_guineense
0 1 1 0 Syzygium_gustavioides
0 0 1 0 Syzygium_championii
0 1 1 0 Syzygium_aqueum
0 0 1 0 Syzygium_brackenridgei
0 1 1 0 Syzygium_macilwraithianum
0 1 1 0 Syzygium_pseudofastigiatum
0 1 1 0 Syzygium_mackinnonianum
0 1 1 0 Syzygium_zeylanicum
0 1 0 0 Syzygium_trachyphloium
0 0 1 0 Syzygium_auriculatum
0 0 1 0 Syzygium_samarangense
0 1 1 0 Syzygium_pycnanthum
0 1 1 0 Syzygium_canicortex
0 1 1 0 Syzygium_apodophyllum
0 1 1 0 Syzygium_oleosum
0 1 1 0 Syzygium_fullagarii
0 1 1 0 Syzygium_acuminatissimum
0 1 0 0 Syzygium_suborbiculare
0 1 1 0 Piliocalyx_francii
0 1 1 1 Syzygium_jambos
0 1 1 0 Syzygium_bamagense
0 1 1 0 Syzygium_angophoroides
0 1 1 0 Syzygium_glenum
0 1 0 0 Syzygium_rubrimolle
0 1 1 0 Syzygium_seemannianum
0 1 1 0 Syzygium_sexangulatum
0 1 1 0 Syzygium_luehmannii
1 1 1 0 Syzygium_claviflorum
0 0 1 0 Syzygium_levinei
0 1 1 0 Syzygium_paniculatum
0 1 1 0 Syzygium_tenuiflorum
0 1 0 0 Syzygium_boonjee
0 1 0 0 Syzygium_campanulatum
0 1 1 0 Syzygium_pondoense
0 1 0 0 Syzygium_alliiligneum
0 1 1 0 Syzygium_sayeri
0 1 1 0 Syzygium_mulgraveanum
0 0 1 0 Syzygium_gracilipes
0 0 1 0 Syzygium_decussatum
0 1 0 0 Syzygium_cryptophlebium
0 1 1 0 Syzygium_fibrosum
0 1 1 0 Piliocalyx_robustus
0 1 1 0 Syzygium_racemosum
0 1 1 0 Syzygium_muellerii
1 1 1 0 Syzygium_maire
0 1 0 0 Syzygium_johnsonii
0 1 1 0 Syzygium_malaccense
0 1 1 0 Syzygium_concinnum
0 1 0 0 Syzygium_resa
0 1 0 0 Syzygium_dansiei
0 1 1 0 Syzygium_hedraiophyllum
0 1 1 0 Piliocalyx_bullatus
0 1 1 0 Syzygium_corynanthum
0 1 0 0 Syzygium_xerampelinum
0 1 0 0 Syzygium_endophloium
0 1 1 0 Syzygium_anisatum
0 1 1 1 Syzygium_cumini
0 1 0 0 Syzygium_banksii
0 0 1 0 Syzygium_sandwicense
0 1 1 1 Syzygium_buxifolium
0 1 1 0 Syzygium_cormiflorum
0 1 1 0 Syzygium_seemannii
0 1 1 0 Syzygium_puberulum
